Disposition,Orbital Period,Transit Duration,Transit Depth,Planet Radius,Star Eff. Temp,Stellar log,Star Radius
False Positive,7.5414411,2.4540000,16900.0000000,13.0053000,5649.1000000,4.4700000,0.9600000
Planet Candidate,17.0303122,4.1250000,8080.0000000,16.1351000,5797.0000000,4.3700000,1.1100000
Planet Candidate,27.1970496,5.4760000,4620.0000000,5.4015100,5859.0000000,4.5200000,0.9400000
Planet Candidate,7.4861705,2.4250000,9456.0000000,11.6489000,5658.0000000,4.3400000,1.1100000
Planet Candidate,6.7735083,2.3600000,5189.0000000,7.8158200,5080.0000000,4.2700000,1.1200000
Planet Candidate,7.0814677,2.0550000,1018.0000000,2.1340200,4024.0000000,4.6100000,0.6500000
Planet Candidate,10.9911631,1.5590000,18917.0000000,21.5876000,4915.3000000,4.3400000,1.0100000
Planet Candidate,3.4405946,2.5441317,8647.4527322,8.8966421,5324.0000000,4.4356300,0.9422550
Planet Candidate,4.4136877,3.4110580,10509.3289627,18.2343114,6627.0000000,4.1252200,1.6901799
Planet Candidate,3.1653382,3.4977253,14923.6407951,15.6677026,6463.4700000,4.3582100,1.2547700
Planet Candidate,1.0370296,1.5186096,304.1228723,1.6018171,5075.0000000,4.4376700,0.9223770
Planet Candidate,6.2335155,1.5179746,13899.3555966,3.9286675,3211.0000000,4.9106300,0.3139320
Planet Candidate,3.1191196,2.0922004,24617.3354776,11.4433015,5036.0000000,4.6554000,0.7136300
Planet Candidate,6.0042191,6.3533818,6642.5390620,15.9733684,6226.0000000,3.9487100,1.9242800
Planet Candidate,9.0856617,2.9738059,6003.3964722,12.2780704,5999.0000000,4.1821300,1.4145900
Planet Candidate,0.3328569,0.3988306,767910.3130980,,5780.0000000,4.4380000,
Planet Candidate,26.3451090,6.1440000,130.0000000,1.2912000,5895.0000000,4.3365900,1.1600000
Planet Candidate,9.0150439,1.6002059,4800.0853698,12.2284921,6083.6100000,4.3203000,1.1584001
Planet Candidate,81.3716681,4.8546107,924.1311645,1.6431950,3861.0000000,4.7058200,0.5362590
Planet Candidate,7.4108495,1.9719278,1257.5647375,1.5612416,3578.0000000,4.8114000,0.4167180
Planet Candidate,7.3050577,3.2531651,180.4217296,1.3350551,5382.0000000,4.4724800,0.9283960
Planet Candidate,3.3370666,1.4698923,31534.6212557,13.8579058,3846.7700000,4.5228300,0.6966960
Planet Candidate,1.2529966,1.2067305,31852.8076269,11.6123427,3722.0000000,4.6566600,0.5935580
Planet Candidate,26.6796741,5.5665696,367.9233810,2.0546727,6339.0000000,4.4948500,1.0493799
Planet Candidate,2.6068332,2.2458943,5122.0262322,7.2660515,5780.0000000,4.4380000,1.0000000
Planet Candidate,,14.4476548,374.6741409,4.4092605,6582.0000000,3.8942500,2.1891201
Planet Candidate,2.1312250,3.0060000,479.0000000,1.9837100,5776.0000000,4.4063100,0.9700000
Planet Candidate,1.8289577,1.1660000,27211.0000000,11.0874000,3835.0000000,4.6100000,0.6500000
Planet Candidate,4.3181867,3.5570000,4899.0000000,13.8846000,6139.3000000,3.8700000,2.0800000
Planet Candidate,14.3640841,4.4240000,1678.0000000,4.0176900,6070.0000000,4.3900000,1.1200000
Planet Candidate,10.1170644,2.9910000,18151.0000000,14.1869000,5456.2000000,4.3800000,1.0400000
Planet Candidate,1.4634420,3.4200000,3135.0000000,11.5534000,6456.6000000,3.8500000,2.2600000
Planet Candidate,15.4474502,1.7850000,31272.0000000,9.6167500,3635.0000000,4.6800000,0.5600000
Planet Candidate,2.8885639,2.6620000,6060.0000000,11.9765000,6207.0000000,4.1100000,1.5900000
Planet Candidate,4.4640046,1.7640000,9715.0000000,18.4255000,5672.6000000,4.4900000,0.9400000
Planet Candidate,8.0242387,2.1890000,4500.0000000,10.0363000,5531.0000000,4.0700000,1.5000000
Planet Candidate,2.6800806,1.8280000,6267.0000000,13.7764000,6164.0000000,4.0500000,1.6900000
Confirmed Planet,7.5768334,2.0730000,289.0000000,0.8678870,3766.0000000,4.7595700,0.5300000
Planet Candidate,3.5043637,0.5360000,1877.0000000,5.2828800,6000.0000000,4.4100000,1.0900000
Planet Candidate,3.1551543,2.9700000,6608.0000000,11.3807000,5808.3000000,4.1100000,1.5000000
Planet Candidate,1.7636086,1.3460000,2047.0000000,5.7502000,6201.0000000,4.3300000,1.2300000
Planet Candidate,3.8037696,1.5070000,20290.0000000,4.5458400,3326.0000000,4.9100000,0.3200000
Planet Candidate,7.8994620,1.7210000,8727.0000000,11.0515000,5461.1000000,4.2800000,1.1700000
False Positive,0.1638211,0.4920000,14983.0000000,2.5995000,3314.0000000,4.9400000,0.2900000
Planet Candidate,0.3013943,0.4070000,4894.0000000,7.3510900,5223.8000000,4.6000000,0.7800000
False Positive,3.1239462,2.1020000,5224.0000000,18.1791000,6159.0000000,3.7500000,2.4000000
Planet Candidate,6.7415334,3.4460000,23765.0000000,15.3480000,5896.0000000,4.5100000,0.9500000
Planet Candidate,1.3777496,1.8620000,2957.0000000,8.9631900,6461.0000000,4.0900000,1.7100000
False Positive,0.9630810,2.3785140,244.2612140,2.7276440,8688.0000000,4.3218700,1.6869800
Planet Candidate,25.5249554,3.6600000,50048.0000000,,,,
Planet Candidate,0.3489261,0.3100000,1107.0000000,5.0360600,5086.7000000,4.5900000,0.7800000
Planet Candidate,3.3593261,5.0440000,4811.0000000,15.4019000,5547.0000000,3.6900000,2.3400000
Planet Candidate,2.8899770,2.5280000,466.0000000,2.5697600,5949.0000000,4.2700000,1.2600000
Planet Candidate,3.1271505,2.4920000,4435.0000000,6.0926000,5414.0000000,4.4900000,0.9100000
Planet Candidate,1.2815706,2.2300000,13655.0000000,18.9642000,6327.0000000,4.1200000,1.6000000
Planet Candidate,0.7665260,0.9270000,3529.0000000,8.2713500,5978.7000000,4.3000000,1.2300000
Planet Candidate,3.5254649,1.0130000,4544.0000000,14.1926000,5366.0000000,3.9800000,1.6300000
Planet Candidate,3.1467998,2.1280000,1939.0000000,4.8898400,5525.0000000,4.6500000,0.7800000
Planet Candidate,4.7117395,2.2160000,3703.0000000,10.4295000,6134.0000000,4.0600000,1.6700000
Planet Candidate,2.2284671,1.5708912,15402.4299594,10.9560053,5156.0000000,4.4683800,0.8242880
Planet Candidate,21.4930896,3.6090000,1244.0000000,2.3848900,4734.0000000,4.6100000,0.7200000
Planet Candidate,1.1919382,1.4040000,2692.0000000,9.5746200,5858.0000000,3.9200000,1.8700000
Planet Candidate,7.0309061,5.1200000,3270.0000000,12.8728000,6301.0000000,3.7700000,2.3900000
Planet Candidate,1.8179336,3.0570000,11040.0000000,18.2536000,6725.0000000,4.0900000,1.7800000
Planet Candidate,2.4228387,1.8290000,1617.0000000,7.6451500,8409.0000000,4.1900000,1.9200000
Planet Candidate,4.6821297,4.5030000,2890.0000000,10.7143000,5565.5000000,3.8300000,2.0000000
Planet Candidate,4.0616142,2.2020000,1882.0000000,13.9054000,6525.0000000,3.5400000,3.2600000
Planet Candidate,2.5726086,0.9270000,50028.0000000,13.0131000,3163.0000000,4.8800000,0.3400000
Planet Candidate,1.1253333,2.3940000,11926.0000000,18.1986000,5972.0000000,4.0300000,1.6800000
Planet Candidate,3.5466109,1.8400000,4463.0000000,15.6622000,6309.0000000,4.2300000,1.4100000
Planet Candidate,34.0796886,4.5710000,22876.0000000,9.3980700,4517.4000000,4.6600000,0.6600000
Planet Candidate,2.2351679,1.7350000,16302.0000000,14.0205000,6229.6000000,4.4500000,1.0800000
Planet Candidate,2.6358758,2.9380000,7574.0000000,14.7769000,6639.0000000,4.0800000,1.7800000
Planet Candidate,2.7472062,2.5480000,12816.0000000,11.9193000,5528.0000000,4.3200000,1.1300000
Planet Candidate,5.8856040,1.8700000,4046.0000000,18.5216000,6294.0000000,3.6600000,2.7200000
Planet Candidate,6.2144045,2.9940000,4499.0000000,,,,
Planet Candidate,3.5044728,2.0870000,19700.0000000,13.2582000,5367.0000000,4.4300000,0.9700000
Planet Candidate,1.5016329,1.8940000,3134.0000000,9.5052500,7284.0000000,4.1244900,1.8400000
Planet Candidate,5.0458476,4.5940000,9760.0000000,16.1953000,5959.0000000,4.0100000,1.7000000
Planet Candidate,12.9153290,3.4800000,9844.0000000,12.0782000,5424.0000000,4.2100000,1.2600000
Planet Candidate,1.0790928,3.8021094,572.7898907,3.5422650,5741.0000000,4.4712200,0.9729980
Planet Candidate,0.7938732,0.4280000,29672.0000000,14.3187000,3583.0000000,4.6700000,0.5800000
Planet Candidate,3.9461778,2.4960000,3236.0000000,11.8479000,9225.0000000,,2.3200000
Planet Candidate,3.0493323,2.0790000,3620.0000000,10.8517000,6336.0000000,4.0100000,1.8400000
Planet Candidate,8.3873861,4.4070000,7773.0000000,11.7897000,6240.0000000,4.2700000,1.3300000
Planet Candidate,3.1733972,3.8570000,6260.0000000,17.9500000,6227.0000000,3.8200000,2.2300000
Planet Candidate,13.2026423,3.1370000,9621.0000000,11.0102000,5443.0000000,4.2800000,1.1700000
Planet Candidate,8.9511797,3.0794773,845.1516817,2.4319861,4986.0000000,4.6089600,0.7460760
Planet Candidate,10.9803114,2.0361453,8276.2123330,10.1826375,5614.9000000,4.4700000,0.9577190
Planet Candidate,46.1578388,6.4735866,2065.7501545,11.8806083,5801.9300000,3.7459000,2.2625599
Planet Candidate,2.6236518,1.4746043,4496.6998934,7.9624318,5401.6000000,4.4380000,1.0000000
Planet Candidate,20.0417055,3.8624508,45278.8810079,11.1402796,3560.0000000,4.7196800,0.5203100
Planet Candidate,6.2061962,3.8349190,4394.5809009,7.8208033,5278.0000000,4.2517400,1.1789300
Planet Candidate,13.6228500,3.0335010,804.4319022,2.0757294,5343.0000000,4.6153900,0.7820430
Planet Candidate,2.8766717,3.1970994,9746.1892654,19.2285735,6610.8900000,4.1296900,1.6772700
Planet Candidate,3.2527618,4.4705283,5247.3433342,12.7752613,6389.2900000,4.0710100,1.7256900
Planet Candidate,12.3832847,5.4046197,1735.0237682,2.5884906,3894.0000000,4.6380400,0.6156460
Planet Candidate,5.8767209,2.4735452,10167.3986670,8.0213924,4111.0000000,4.4320500,0.8074450
Planet Candidate,0.5127744,0.6309024,1833.4273968,1.2625994,3398.0000000,4.9467500,0.2815170
Planet Candidate,3.3870505,2.7109339,18938.3068072,11.6939337,5113.0000000,4.5094600,0.8541900
Planet Candidate,3.9072366,3.2205284,17049.2629683,15.3416443,5500.0000000,4.2837700,1.1702700
Planet Candidate,15.1458746,3.8705032,1229.6500262,2.5811442,5018.0000000,4.6179100,0.7406580
Planet Candidate,0.6355400,1.2573260,51164.6352510,14.3724890,3602.0000000,4.8169000,0.4420000
Planet Candidate,11.4212059,2.3067411,41150.9809092,9.7897827,3555.0000000,4.7553300,0.4795890
Planet Candidate,11.5843559,3.4607621,2500.5579554,5.4992893,5631.0000000,4.3600000,1.0929500
Planet Candidate,2.7892780,4.1274230,11140.2791980,17.4465908,5880.0000000,4.3000000,1.6373301
Planet Candidate,7.4647583,1.0430706,10583.8258830,11.9302492,5357.0000000,4.2794100,1.1557699
Planet Candidate,9.4715404,1.6493835,1186.7670333,2.9723031,5216.0000000,4.5368600,0.8410290
Planet Candidate,4.4443069,2.2975903,686.1966722,2.4850970,5216.0000000,4.5368600,0.8410290
Planet Candidate,3.8618241,3.1764029,823.5651883,13.3017642,11396.0000000,3.5700000,4.7306100
Planet Candidate,0.5552550,1.6220360,23416.4003870,18.6309670,5591.0000000,4.3811100,1.0616800
Planet Candidate,3.8639681,2.0997185,7640.7605465,12.6599750,6214.0000000,4.2672900,1.2262300
Confirmed Planet,2.5404679,2.1540000,572.0000000,2.1533100,6003.0000000,4.4735600,0.9900000
Planet Candidate,1.2392569,1.0860452,2917.3714571,3.1811214,3614.0000000,4.8125700,0.5076280
Confirmed Planet,17.4682298,3.4910000,926.0000000,2.1788400,5499.0000000,4.3996200,0.7600000
Planet Candidate,13.2735511,6.7060029,21062.1535755,19.0558857,6072.0000000,4.2917700,1.2612600
Planet Candidate,4.2135662,2.9040000,6400.0000000,12.9663000,6107.0000000,4.1158500,1.5300000
Planet Candidate,12.3396368,6.2659032,13386.1311036,28.8331721,7852.0000000,4.2040900,2.2974100
Planet Candidate,10.5557332,2.8163532,1505.7221535,2.7774832,4368.0000000,4.5670600,0.6847600
Planet Candidate,1.8320863,1.4230143,374.0999309,1.3616950,4368.0000000,4.5670600,0.6847600
Confirmed Planet,3.4716808,1.3816978,30624.6434599,8.0272340,3399.0000000,4.9146800,0.4267850
Confirmed Planet,5.6057748,3.0213897,701.1882316,2.4097088,5767.0000000,4.3473600,0.9067610
Confirmed Planet,12.2772444,3.8398889,869.4629182,2.8635085,5767.0000000,4.3473600,0.9067610
Planet Candidate,5.6316663,6.5350826,13883.4017678,33.6448759,6632.0000000,4.2060700,2.7821200
Planet Candidate,11.5294381,4.8810000,25630.0000000,18.7142000,5956.0000000,4.3125900,1.1500000
Confirmed Planet,2.3260077,0.9960868,3279.7891318,1.3960869,3231.0000000,4.4380000,0.2418570
Planet Candidate,11.0163421,3.5235771,6918.5557902,6.9124465,5184.0000000,4.5738300,0.8153740
Planet Candidate,744.2007603,4.3105796,4290.7780126,5.3137751,5184.0000000,4.5738300,0.8153740
Planet Candidate,2.7912365,2.2947027,876.8413933,2.5845960,5184.0000000,4.5738300,0.8153740
False Positive,12.4458741,11.5424587,7049.3777392,21.0847933,6746.0000000,4.4157200,1.5288000
Confirmed Planet,15.6653322,2.9937799,1317.6530480,2.0999942,3806.0000000,4.7357500,0.5330240
Confirmed Planet,8.2466133,2.4120909,1071.2067848,1.7687315,3806.0000000,4.7357500,0.5330240
Planet Candidate,8.3008562,4.8501570,2683.1006768,8.5512662,7199.0000000,4.3586000,1.6028301
Confirmed Planet,4.6336155,3.5570000,7660.0000000,15.2453000,6780.0000000,4.0824700,1.6800000
Planet Candidate,0.7839149,1.6423921,918.1396434,,5780.0000000,4.4380000,
Confirmed Planet,8.0239811,1.7082731,4010.0577601,2.5926653,3331.0000000,4.9496400,0.4065160
Planet Candidate,8.1125147,2.0330298,1224.9160656,2.3812033,4498.9400000,4.5000000,0.6683610
Confirmed Planet,2.7970316,2.1850000,481.0000000,1.8430300,5849.0000000,4.5297000,0.9000000
Planet Candidate,18.6286102,30.0156194,570.2527990,1.6416264,3783.0000000,4.4380000,0.5613010
Planet Candidate,12.6693786,4.8180000,321.0000000,2.3067800,5853.8000000,4.2209900,1.3100000
Planet Candidate,38.5537648,6.0710000,329.0000000,2.1403800,5853.8000000,4.2209900,1.3100000
Planet Candidate,2.1263165,2.6285127,137.5302097,1.7757918,6623.0000000,4.3835900,1.3155600
Planet Candidate,6.4872362,2.5986372,112.7687265,3.2602447,4997.0000000,3.4515400,2.5686400
Planet Candidate,5.4470648,1.5833010,862.2586997,1.1245064,3471.0000000,4.8770700,0.3711400
Planet Candidate,12.9707041,2.2669808,1208.7896248,1.3280332,3471.0000000,4.8770700,0.3711400
Planet Candidate,8.0432343,2.0067185,878.9302211,1.2872781,3471.0000000,4.8770700,0.3711400
Planet Candidate,199.5779073,11.8968751,1766.6170108,6.9936043,6988.0000000,4.2564900,1.4608001
Planet Candidate,41.0175174,8.2090013,229.2846536,2.4013155,6988.0000000,4.2564900,1.4608001
Planet Candidate,,17.3550472,1628.2500301,6.4367306,6988.0000000,4.2564900,1.4608001
Planet Candidate,139.3048512,12.1948293,5057.6776282,10.4668171,6572.0000000,4.3538100,1.4296200
Planet Candidate,928.0455814,11.5766890,6356.9944677,12.0672714,6572.0000000,4.3538100,1.4296200
False Positive,15.6477055,1.3360670,1515.1689468,3.2193276,5107.9800000,4.5443000,0.8358070
False Positive,54.6616036,2.3880000,2020.0000000,4.0476700,5379.0000000,4.5046100,0.8000000
Planet Candidate,52.4072665,8.7541225,372.4627072,3.3054594,6270.0100000,4.0746700,1.5908400
Planet Candidate,8.7609906,0.9094562,479.6082016,2.9253441,6168.8800000,4.2419100,1.3109699
Planet Candidate,1.8007935,1.1863073,622.5482076,1.1904014,3704.0000000,4.7743100,0.4737020
Planet Candidate,4.1400062,1.0309175,740.3454035,1.3230408,3704.0000000,4.7743100,0.4737020
Planet Candidate,2.7309449,1.1118337,456.1893836,1.0182347,3704.0000000,4.7743100,0.4737020
Planet Candidate,95.2391755,1.5992619,5934.3582239,,4270.0000000,4.5780800,
Planet Candidate,5.5451661,2.2293365,439.0185686,1.9448048,5643.0000000,4.4806600,0.9155190
Planet Candidate,0.9657303,3.4341219,997.3701416,3.2694344,5780.0000000,4.1380000,1.0000000
Planet Candidate,0.7757012,1.2815624,38.7087646,0.8620247,6283.3900000,4.4380000,1.3560899
Planet Candidate,3.6939160,1.7264201,74.8071860,0.6501353,5235.7800000,4.4380000,0.7498200
False Positive,15.3050693,3.8720000,770.0000000,10.4166000,5370.0000000,3.3233900,4.1600000
Planet Candidate,1.4188153,4.5754288,136.3471608,,5988.0000000,4.3067900,
Planet Candidate,4.1177649,1.2126750,1948.1405783,1.2761470,3376.0000000,4.4380000,0.2811290
Planet Candidate,21.9166429,3.3787978,1306.4224091,2.2852898,4130.0000000,4.4380000,0.6316090
Planet Candidate,5.2702557,2.0186676,511.6141762,1.6776468,4662.0000000,4.5678700,0.6930740
Planet Candidate,9.7394089,3.5625788,641.7240822,2.2696307,5216.0000000,4.5261300,0.8331980
Planet Candidate,183.4589190,10.7646820,645.2831320,3.3794170,5804.3000000,3.8900000,1.3072500
Planet Candidate,28.3057042,4.8265036,357.0692138,2.7465985,5704.5900000,4.0916200,1.4006500
Planet Candidate,90.8479191,11.1179142,314.2730564,2.6152426,5704.5900000,4.0916200,1.4006500
Planet Candidate,25.1760133,4.4180000,12570.0000000,14.2012000,6025.9000000,4.3000000,1.2400000
Planet Candidate,13.8665912,6.4910000,7930.0000000,14.3875000,6707.0000000,4.2000000,1.5700000
Confirmed Planet,83.8962434,13.0330846,1217.6723245,7.2168832,5823.7000000,3.7700000,2.0435400
False Positive,7.2104800,2.6710000,250.0940000,3.7188000,5920.4000000,3.9100000,2.1400000
Confirmed Planet,11.1972769,3.0610000,1301.0000000,2.6239700,4953.9000000,4.5900000,0.7600000
Confirmed Planet,734.4987702,2.5290000,1004.0000000,2.1838000,4953.9000000,4.5900000,0.7600000
False Positive,1.5574700,2.7140000,3127.9400000,3.8033600,4146.6000000,4.6000000,0.6200000
False Positive,1.1022300,2.5980000,1015.0000000,7.4694027,8747.0000000,4.0802200,2.2376700
Confirmed Planet,1.0115336,1.6201453,640.6892788,2.3332033,4775.0000000,4.6030500,0.7898770
Planet Candidate,13.5337579,3.5571250,2234.8547566,6.2692929,6309.0000000,4.2352500,1.3003200
Confirmed Planet,1.3929721,1.0799517,1576.0776119,2.9539057,4452.0000000,4.4990900,0.7296350
Planet Candidate,1.2282706,2.0554176,7013.5398278,14.6178728,5848.0000000,4.3323300,1.2740999
Planet Candidate,3.2877916,2.3400995,1779.1851978,4.2854014,5636.0000000,4.3723000,0.9488850
Planet Candidate,15.0405221,2.2981691,17981.6903217,23.0692974,5900.0000000,4.3630400,1.0431000
Planet Candidate,1.5617357,2.1307551,4445.0857356,7.7731045,5808.0000000,4.3397200,1.1447800
False Positive,1.9160221,1.4050000,2430.0000000,10.8261000,5623.0000000,4.3748300,2.0900000
Confirmed Planet,1.0418890,1.2737667,465.3854112,1.3890310,3965.0000000,4.6833700,0.6033360
Planet Candidate,4.7920153,1.4903703,2042.5421095,4.7342032,6012.0000000,4.7667500,0.8828280
Confirmed Planet,8.5954792,2.4700000,1140.0000000,2.6403200,4476.0000000,4.5815600,0.6900000
Confirmed Planet,3.8167262,1.6020000,580.0000000,1.6925700,4476.0000000,4.5815600,0.6900000
Confirmed Planet,8.3249172,1.4060000,4535.0000000,7.0011000,6513.0000000,4.5369400,1.0100000
False Positive,7.6246239,2.0328127,1256.0632059,14.4951834,7313.0000000,4.1444300,2.6298299
Planet Candidate,3.4934316,1.4530000,14230.0000000,11.4663000,5153.0000000,4.4689200,0.9000000
Planet Candidate,2.7863813,1.8415464,11628.7594512,12.0024836,5376.0000000,4.4249600,1.0007300
False Positive,8.9066251,1.9618338,2178.8336338,7.1574108,5829.6000000,4.1000000,1.5159500
False Positive,7.0618100,5.8530000,22745.5000000,24.7848000,5818.3000000,4.4000000,1.4900000
False Positive,14.2048900,4.9240000,8761.5700000,12.4595000,6316.3000000,4.3000000,1.2100000
Planet Candidate,3.2063107,2.8362399,6909.9609504,20.2776000,5286.9000000,,2.2900000
False Positive,9.7774200,6.7130000,6740.0000000,35.6978000,4513.0000000,,2.8700000
Confirmed Planet,0.7656600,1.4520000,1410.0000000,3.5413900,5311.0000000,4.4700000,0.9200000
Planet Candidate,10.3210300,3.2830000,58957.4000000,34.1767000,5863.5000000,4.3800000,1.2800000
Planet Candidate,0.6296000,0.3090000,790.0000000,3.3915400,5485.0000000,4.6400000,0.7700000
Planet Candidate,4.9433360,3.1470000,2010.0000000,6.4030100,5574.0000000,3.9500000,1.7300000
Planet Candidate,6.8646554,4.7250000,5090.0000000,17.2900000,5937.0000000,4.1900000,1.3800000
Planet Candidate,5.8508237,3.4458826,876.8239527,4.9253389,5928.0000000,4.1900000,1.3775400
Planet Candidate,1.8301156,1.0180000,1110.0000000,4.4618400,6671.0000000,4.4100000,1.2200000
Planet Candidate,5.4014000,1.4420000,1225.9900000,16.7216000,5179.9000000,,4.3400000
Confirmed Planet,3.2797206,3.5795839,11148.4202020,14.0606451,5857.0000000,4.2400000,1.2974700
Planet Candidate,5.1543265,1.0633820,2522.1346873,4.6014268,4971.0000000,4.5900000,0.7561970
Planet Candidate,6.4535152,2.2020000,11200.0000000,19.7517000,5906.0000000,4.0700000,1.5800000
False Positive,6.7391601,2.5370000,3040.0000000,30.8876000,10341.0000000,3.8000000,3.3900000
Planet Candidate,3.3102159,2.7252649,5092.4594143,,,,
Planet Candidate,0.5251251,1.0447398,277.1920779,1.4381391,5867.0000000,4.5948000,0.8503020
